,player_win,player_loss,push,total_hands,win_pct,win_push,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_high_card,dealer_low_card,dealer_bust,dealer_draw,dealer_stand,dealer_bust_pct,dealer_draw_pct,dealer_stand_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,16,28,4,48,0.333,20,0.417,2,2,0.5,1,6,35,13,8,17,23,0.167,0.354,0.479,18.048,63,riffle_clumpy
0,21,22,3,46,0.457,24,0.522,4,1,0.8,3,4,35,11,12,14,20,0.261,0.304,0.435,18.053,64,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,3,2,0.6,2,2,33,15,12,16,20,0.25,0.333,0.417,18.049,65,riffle_clumpy
0,14,30,3,47,0.298,17,0.362,3,1,0.75,1,4,33,14,9,18,20,0.191,0.383,0.426,18.056,66,riffle_clumpy
0,21,25,4,50,0.42,25,0.5,5,1,0.833,1,1,25,25,17,17,16,0.34,0.34,0.32,18.059,67,riffle_clumpy
0,20,23,5,48,0.417,25,0.521,3,2,0.6,3,4,24,24,16,13,19,0.333,0.271,0.396,18.065,68,riffle_clumpy
0,20,20,6,46,0.435,26,0.565,5,1,0.833,2,4,28,18,12,17,17,0.261,0.37,0.37,18.07,69,riffle_clumpy
0,18,22,5,45,0.4,23,0.511,0,4,0.0,0,1,33,12,11,15,19,0.244,0.333,0.422,18.068,70,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,3,1,0.75,1,2,28,19,12,16,19,0.255,0.34,0.404,18.066,71,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,4,3,0.571,2,1,28,18,14,11,21,0.304,0.239,0.457,18.07,72,riffle_clumpy
0,22,17,4,43,0.512,26,0.605,0,2,0.0,2,3,23,20,15,17,11,0.349,0.395,0.256,18.071,73,riffle_clumpy
0,20,24,4,48,0.417,24,0.5,3,2,0.6,2,6,32,16,12,13,23,0.25,0.271,0.479,18.076,74,riffle_clumpy
0,20,26,1,47,0.426,21,0.447,1,3,0.25,1,2,27,20,11,19,17,0.234,0.404,0.362,18.075,75,riffle_clumpy
0,15,25,5,45,0.333,20,0.444,2,5,0.286,1,4,27,18,10,18,17,0.222,0.4,0.378,18.082,76,riffle_clumpy
0,23,23,2,48,0.479,25,0.521,5,3,0.625,4,1,35,13,14,16,18,0.292,0.333,0.375,18.079,77,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,5,2,0.714,1,2,27,19,9,20,17,0.196,0.435,0.37,18.088,78,riffle_clumpy
0,22,18,6,46,0.478,28,0.609,5,2,0.714,3,3,32,14,15,11,20,0.326,0.239,0.435,18.086,79,riffle_clumpy
0,23,22,4,49,0.469,27,0.551,2,1,0.667,4,2,30,19,15,16,18,0.306,0.327,0.367,18.086,80,riffle_clumpy
0,15,28,3,46,0.326,18,0.391,0,3,0.0,0,2,23,23,14,19,13,0.304,0.413,0.283,18.088,81,riffle_clumpy
0,25,19,2,46,0.543,27,0.587,5,1,0.833,4,2,28,18,15,11,20,0.326,0.239,0.435,18.079,82,riffle_clumpy
0,24,20,1,45,0.533,25,0.556,6,2,0.75,4,1,27,18,15,12,18,0.333,0.267,0.4,18.066,83,riffle_clumpy
0,21,22,3,46,0.457,24,0.522,5,4,0.556,1,2,31,15,14,13,19,0.304,0.283,0.413,18.076,84,riffle_clumpy
0,18,24,5,47,0.383,23,0.489,6,3,0.667,1,2,28,19,14,15,18,0.298,0.319,0.383,18.077,85,riffle_clumpy
0,20,24,1,45,0.444,21,0.467,7,1,0.875,1,1,25,20,15,13,17,0.333,0.289,0.378,18.076,86,riffle_clumpy
0,22,25,1,48,0.458,23,0.479,2,3,0.4,3,4,31,17,13,16,19,0.271,0.333,0.396,18.076,87,riffle_clumpy
0,16,26,5,47,0.34,21,0.447,4,1,0.8,2,1,25,22,9,18,20,0.191,0.383,0.426,18.081,88,riffle_clumpy
0,23,23,2,48,0.479,25,0.521,3,1,0.75,4,3,33,15,9,19,20,0.188,0.396,0.417,18.076,89,riffle_clumpy
0,25,14,4,43,0.581,29,0.674,7,0,1.0,3,0,19,24,13,17,13,0.302,0.395,0.302,18.069,90,riffle_clumpy
0,21,24,2,47,0.447,23,0.489,0,1,0.0,3,2,28,19,12,15,20,0.255,0.319,0.426,18.064,91,riffle_clumpy
0,22,22,2,46,0.478,24,0.522,2,2,0.5,2,5,27,19,14,15,17,0.304,0.326,0.37,18.058,92,riffle_clumpy
0,20,25,3,48,0.417,23,0.479,1,1,0.5,1,3,29,19,9,19,20,0.188,0.396,0.417,18.064,93,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,3,2,0.6,1,3,28,19,14,18,15,0.298,0.383,0.319,18.064,94,riffle_clumpy
0,18,30,3,51,0.353,21,0.412,4,3,0.571,2,2,33,18,13,15,23,0.255,0.294,0.451,18.068,95,riffle_clumpy
0,19,29,3,51,0.373,22,0.431,5,2,0.714,3,2,31,20,10,19,22,0.196,0.373,0.431,18.068,96,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,1,2,0.333,1,2,28,18,12,17,17,0.261,0.37,0.37,18.556,1,riffle_clumpy
0,18,26,4,48,0.375,22,0.458,3,3,0.5,2,2,29,19,9,18,21,0.188,0.375,0.438,18.29,2,riffle_clumpy
0,22,29,0,51,0.431,22,0.431,6,1,0.857,4,2,31,20,10,20,21,0.196,0.392,0.412,18.147,3,riffle_clumpy
0,21,21,3,45,0.467,24,0.533,6,2,0.75,1,0,24,21,15,14,16,0.333,0.311,0.356,18.195,4,riffle_clumpy
0,18,24,4,46,0.391,22,0.478,1,3,0.25,2,1,33,13,12,19,15,0.261,0.413,0.326,18.235,5,riffle_clumpy
0,23,20,2,45,0.511,25,0.556,6,3,0.667,1,1,20,25,13,18,14,0.289,0.4,0.311,18.225,6,riffle_clumpy
0,20,24,2,46,0.435,22,0.478,3,3,0.5,2,3,30,16,10,13,23,0.217,0.283,0.5,18.132,7,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,2,1,0.667,1,2,28,19,10,15,22,0.213,0.319,0.468,18.181,8,riffle_clumpy
0,18,20,9,47,0.383,27,0.574,2,2,0.5,5,4,29,18,9,18,20,0.191,0.383,0.426,18.133,9,riffle_clumpy
0,24,20,2,46,0.522,26,0.565,1,3,0.25,5,2,28,18,14,17,15,0.304,0.37,0.326,18.064,10,riffle_clumpy
0,21,22,4,47,0.447,25,0.532,2,1,0.667,2,1,25,22,13,21,13,0.277,0.447,0.277,18.055,11,riffle_clumpy
0,21,25,3,49,0.429,24,0.49,3,3,0.5,4,2,26,23,14,20,15,0.286,0.408,0.306,18.014,12,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,2,3,0.4,2,3,30,17,9,17,21,0.191,0.362,0.447,18.034,13,riffle_clumpy
0,23,21,3,47,0.489,26,0.553,4,2,0.667,1,4,25,22,13,16,18,0.277,0.34,0.383,18.002,14,riffle_clumpy
0,20,20,6,46,0.435,26,0.565,2,1,0.667,4,1,30,16,11,17,18,0.239,0.37,0.391,18.02,15,riffle_clumpy
0,17,28,3,48,0.354,20,0.417,3,3,0.5,1,5,29,19,11,15,22,0.229,0.312,0.458,18.029,16,riffle_clumpy
0,24,21,2,47,0.511,26,0.553,4,4,0.5,2,2,24,23,17,14,16,0.362,0.298,0.34,18.034,17,riffle_clumpy
0,27,12,4,43,0.628,31,0.721,7,1,0.875,3,1,28,15,15,14,14,0.349,0.326,0.326,18.036,18,riffle_clumpy
0,20,19,8,47,0.426,28,0.596,2,1,0.667,2,3,26,21,14,14,19,0.298,0.298,0.404,18.038,19,riffle_clumpy
0,21,23,2,46,0.457,23,0.5,2,3,0.4,0,2,25,21,13,17,16,0.283,0.37,0.348,18.012,20,riffle_clumpy
0,20,28,1,49,0.408,21,0.429,8,4,0.667,0,4,31,18,13,11,25,0.265,0.224,0.51,18.008,21,riffle_clumpy
0,22,24,1,47,0.468,23,0.489,3,4,0.429,2,3,31,16,13,18,16,0.277,0.383,0.34,17.983,22,riffle_clumpy
0,26,20,2,48,0.542,28,0.583,8,1,0.889,6,0,27,21,14,18,16,0.292,0.375,0.333,17.979,23,riffle_clumpy
0,19,24,3,46,0.413,22,0.478,3,0,1.0,4,2,27,19,11,15,20,0.239,0.326,0.435,17.967,24,riffle_clumpy
0,25,17,5,47,0.532,30,0.638,7,2,0.778,2,1,23,24,17,17,13,0.362,0.362,0.277,17.959,25,riffle_clumpy
0,23,23,5,51,0.451,28,0.549,1,1,0.5,3,4,28,23,13,19,19,0.255,0.373,0.373,17.947,26,riffle_clumpy
0,20,22,3,45,0.444,23,0.511,1,0,1.0,3,4,23,22,12,17,16,0.267,0.378,0.356,17.931,27,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,1,2,0.333,1,0,30,17,12,14,21,0.255,0.298,0.447,17.924,28,riffle_clumpy
0,20,22,5,47,0.426,25,0.532,1,1,0.5,3,4,32,15,12,14,21,0.255,0.298,0.447,17.933,29,riffle_clumpy
0,19,27,2,48,0.396,21,0.438,5,6,0.455,1,2,32,16,9,17,22,0.188,0.354,0.458,17.954,30,riffle_clumpy
0,19,25,5,49,0.388,24,0.49,5,5,0.5,3,0,28,21,10,19,20,0.204,0.388,0.408,17.96,31,riffle_clumpy
0,17,24,6,47,0.362,23,0.489,0,1,0.0,0,3,28,19,11,19,17,0.234,0.404,0.362,17.977,32,riffle_clumpy
0,14,30,3,47,0.298,17,0.362,6,2,0.75,1,4,34,13,10,20,17,0.213,0.426,0.362,17.978,33,riffle_clumpy
0,19,25,2,46,0.413,21,0.457,2,4,0.333,3,1,30,16,11,11,24,0.239,0.239,0.522,17.975,34,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,1,0,1.0,0,3,29,18,17,15,15,0.362,0.319,0.319,17.994,35,riffle_clumpy
0,19,18,7,44,0.432,26,0.591,1,3,0.25,3,0,25,19,13,16,15,0.295,0.364,0.341,18.011,36,riffle_clumpy
0,26,15,4,45,0.578,30,0.667,6,2,0.75,2,2,27,18,16,14,15,0.356,0.311,0.333,18.001,37,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,5,1,0.833,1,1,30,17,12,15,20,0.255,0.319,0.426,18.003,38,riffle_clumpy
0,20,22,4,46,0.435,24,0.522,6,3,0.667,1,3,23,23,13,17,16,0.283,0.37,0.348,17.995,39,riffle_clumpy
0,20,28,1,49,0.408,21,0.429,2,2,0.5,3,2,31,18,12,15,22,0.245,0.306,0.449,17.992,40,riffle_clumpy
0,18,25,4,47,0.383,22,0.468,6,3,0.667,1,2,24,23,11,24,12,0.234,0.511,0.255,18.008,41,riffle_clumpy
0,22,19,5,46,0.478,27,0.587,2,3,0.4,4,2,28,18,15,8,23,0.326,0.174,0.5,18.002,42,riffle_clumpy
0,15,28,4,47,0.319,19,0.404,5,4,0.556,2,1,29,18,8,14,25,0.17,0.298,0.532,17.999,43,riffle_clumpy
0,17,25,4,46,0.37,21,0.457,1,1,0.5,0,5,30,16,13,12,21,0.283,0.261,0.457,18.005,44,riffle_clumpy
0,17,29,4,50,0.34,21,0.42,4,4,0.5,1,5,33,17,8,22,20,0.16,0.44,0.4,18.015,45,riffle_clumpy
0,18,26,4,48,0.375,22,0.458,3,2,0.6,2,6,30,18,12,14,22,0.25,0.292,0.458,18.005,46,riffle_clumpy
0,20,26,1,47,0.426,21,0.447,4,1,0.8,4,3,34,13,8,13,26,0.17,0.277,0.553,17.999,47,riffle_clumpy
0,19,25,7,51,0.373,26,0.51,1,2,0.333,5,0,30,21,11,17,23,0.216,0.333,0.451,17.994,48,riffle_clumpy
0,18,24,3,45,0.4,21,0.467,3,1,0.75,2,2,30,15,12,15,18,0.267,0.333,0.4,18.002,49,riffle_clumpy
0,16,25,5,46,0.348,21,0.457,2,4,0.333,1,3,26,20,9,21,16,0.196,0.457,0.348,18.001,50,riffle_clumpy
0,21,22,4,47,0.447,25,0.532,2,2,0.5,3,2,25,22,13,14,20,0.277,0.298,0.426,18.0,51,riffle_clumpy
0,17,26,3,46,0.37,20,0.435,2,4,0.333,2,3,31,15,8,15,23,0.174,0.326,0.5,18.01,52,riffle_clumpy
0,24,16,4,44,0.545,28,0.636,6,2,0.75,0,0,23,21,19,15,10,0.432,0.341,0.227,18.007,53,riffle_clumpy
0,19,27,3,49,0.388,22,0.449,2,2,0.5,2,4,21,28,11,19,19,0.224,0.388,0.388,17.996,54,riffle_clumpy
0,17,28,4,49,0.347,21,0.429,0,3,0.0,4,4,32,17,5,18,26,0.102,0.367,0.531,17.994,55,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,0,3,0.0,1,1,31,17,14,15,19,0.292,0.312,0.396,18.012,56,riffle_clumpy
0,25,16,5,46,0.543,30,0.652,5,1,0.833,2,2,23,23,16,13,17,0.348,0.283,0.37,18.019,57,riffle_clumpy
0,16,26,6,48,0.333,22,0.458,4,2,0.667,0,1,21,27,8,20,20,0.167,0.417,0.417,18.019,58,riffle_clumpy
0,18,26,3,47,0.383,21,0.447,2,3,0.4,1,2,32,15,11,14,22,0.234,0.298,0.468,18.014,59,riffle_clumpy
0,21,24,2,47,0.447,23,0.489,2,3,0.4,2,4,30,17,10,17,20,0.213,0.362,0.426,18.018,60,riffle_clumpy
0,12,28,7,47,0.255,19,0.404,2,1,0.667,2,5,31,16,7,22,18,0.149,0.468,0.383,18.024,61,riffle_clumpy
0,18,26,2,46,0.391,20,0.435,4,1,0.8,1,4,28,18,12,14,20,0.261,0.304,0.435,18.019,62,riffle_clumpy
0,20,25,1,46,0.435,21,0.457,2,2,0.5,0,4,21,25,17,16,13,0.37,0.348,0.283,18.025,63,riffle_clumpy
0,21,22,4,47,0.447,25,0.532,1,1,0.5,5,3,28,19,12,15,20,0.255,0.319,0.426,18.016,64,riffle_clumpy
